2014-10-29,50.0,58.0,73.0,35.0,56.0,55.0,48.0,45.0,60.0,76.0,62.0,48.0,62.0,47.0
2014-10-30,50.0,58.0,73.0,35.0,56.0,55.0,48.0,45.0,60.0,76.0,62.0,48.0,62.0,47.0
2014-10-31,50.0,58.0,73.0,35.0,56.0,55.0,48.0,45.0,60.0,76.0,62.0,48.0,62.0,47.0
2014-11-01,50.0,58.0,73.0,35.0,56.0,55.0,48.0,45.0,60.0,76.0,62.0,48.0,62.0,47.0
2014-11-02,55.0,59.0,71.0,35.0,60.0,49.0,49.0,45.0,60.0,81.0,57.0,47.0,62.0,47.0
2014-11-03,55.0,59.0,71.0,35.0,60.0,49.0,49.0,45.0,60.0,81.0,57.0,47.0,62.0,47.0
2014-11-04,55.0,59.0,71.0,35.0,60.0,49.0,49.0,45.0,60.0,81.0,57.0,47.0,62.0,47.0
2014-11-05,55.0,59.0,71.0,35.0,60.0,49.0,49.0,45.0,60.0,81.0,57.0,47.0,62.0,47.0
2014-11-06,55.0,59.0,71.0,35.0,60.0,49.0,49.0,45.0,60.0,81.0,57.0,47.0,62.0,47.0
2014-11-07,55.0,59.0,71.0,35.0,60.0,49.0,49.0,45.0,60.0,81.0,57.0,47.0,62.0,47.0
2014-11-08,55.0,59.0,71.0,35.0,60.0,49.0,49.0,45.0,60.0,81.0,57.0,47.0,62.0,47.0
2014-11-09,52.0,60.0,73.0,35.0,55.0,45.0,50.0,51.0,53.0,82.0,56.0,47.0,60.0,45.0
2014-11-10,52.0,60.0,73.0,35.0,55.0,45.0,50.0,51.0,53.0,82.0,56.0,47.0,60.0,45.0
2014-11-11,52.0,60.0,73.0,35.0,55.0,45.0,50.0,51.0,53.0,82.0,56.0,47.0,60.0,45.0
2014-11-12,52.0,60.0,73.0,35.0,55.0,45.0,50.0,51.0,53.0,82.0,56.0,47.0,60.0,45.0
2014-11-13,52.0,60.0,73.0,35.0,55.0,45.0,50.0,51.0,53.0,82.0,56.0,47.0,60.0,45.0
2014-11-14,52.0,60.0,73.0,35.0,55.0,45.0,50.0,51.0,53.0,82.0,56.0,47.0,60.0,45.0
2014-11-15,52.0,60.0,73.0,35.0,55.0,45.0,50.0,51.0,53.0,82.0,56.0,47.0,60.0,45.0
2014-11-16,47.0,59.0,72.0,34.0,51.0,51.0,52.0,56.0,57.0,89.0,59.0,47.0,60.0,40.0
2014-11-17,47.0,59.0,72.0,34.0,51.0,51.0,52.0,56.0,57.0,89.0,59.0,47.0,60.0,40.0
2014-11-18,47.0,59.0,72.0,34.0,51.0,51.0,52.0,56.0,57.0,89.0,59.0,47.0,60.0,40.0
2014-11-19,47.0,59.0,72.0,34.0,51.0,51.0,52.0,56.0,57.0,89.0,59.0,47.0,60.0,40.0
2014-11-20,47.0,59.0,72.0,34.0,51.0,51.0,52.0,56.0,57.0,89.0,59.0,47.0,60.0,40.0
2014-11-21,47.0,59.0,72.0,34.0,51.0,51.0,52.0,56.0,57.0,89.0,59.0,47.0,60.0,40.0
2014-11-22,47.0,59.0,72.0,34.0,51.0,51.0,52.0,56.0,57.0,89.0,59.0,47.0,60.0,40.0
2014-11-23,49.0,58.0,72.0,31.0,57.0,49.0,48.0,50.0,57.0,88.0,56.0,47.0,63.0,41.0
2014-11-24,49.0,58.0,72.0,31.0,57.0,49.0,48.0,50.0,57.0,88.0,56.0,47.0,63.0,41.0
2014-11-25,49.0,58.0,72.0,31.0,57.0,49.0,48.0,50.0,57.0,88.0,56.0,47.0,63.0,41.0
2014-11-26,49.0,58.0,72.0,31.0,57.0,49.0,48.0,50.0,57.0,88.0,56.0,47.0,63.0,41.0
2014-11-27,49.0,58.0,72.0,31.0,57.0,49.0,48.0,50.0,57.0,88.0,56.0,47.0,63.0,41.0
2014-11-28,49.0,58.0,72.0,31.0,57.0,49.0,48.0,50.0,57.0,88.0,56.0,47.0,63.0,41.0
2014-11-29,49.0,58.0,72.0,31.0,57.0,49.0,48.0,50.0,57.0,88.0,56.0,47.0,63.0,41.0
2014-11-30,51.0,58.0,66.0,25.0,58.0,53.0,49.0,46.0,51.0,68.0,62.0,45.0,56.0,39.0
2014-12-01,51.0,58.0,66.0,25.0,58.0,53.0,49.0,46.0,51.0,68.0,62.0,45.0,56.0,39.0
2014-12-02,51.0,58.0,66.0,25.0,58.0,53.0,49.0,46.0,51.0,68.0,62.0,45.0,56.0,39.0
2014-12-03,51.0,58.0,66.0,25.0,58.0,53.0,49.0,46.0,51.0,68.0,62.0,45.0,56.0,39.0
2014-12-04,51.0,58.0,66.0,25.0,58.0,53.0,49.0,46.0,51.0,68.0,62.0,45.0,56.0,39.0
2014-12-05,51.0,58.0,66.0,25.0,58.0,53.0,49.0,46.0,51.0,68.0,62.0,45.0,56.0,39.0
2014-12-06,51.0,58.0,66.0,25.0,58.0,53.0,49.0,46.0,51.0,68.0,62.0,45.0,56.0,39.0
2014-12-07,50.0,60.0,68.0,24.0,59.0,49.0,49.0,47.0,53.0,64.0,60.0,43.0,57.0,40.0
2014-12-08,50.0,60.0,68.0,24.0,59.0,49.0,49.0,47.0,53.0,64.0,60.0,43.0,57.0,40.0
2014-12-09,50.0,60.0,68.0,24.0,59.0,49.0,49.0,47.0,53.0,64.0,60.0,43.0,57.0,40.0
2014-12-10,50.0,60.0,68.0,24.0,59.0,49.0,49.0,47.0,53.0,64.0,60.0,43.0,57.0,40.0
2014-12-11,50.0,60.0,68.0,24.0,59.0,49.0,49.0,47.0,53.0,64.0,60.0,43.0,57.0,40.0
2014-12-12,50.0,60.0,68.0,24.0,59.0,49.0,49.0,47.0,53.0,64.0,60.0,43.0,57.0,40.0
2014-12-13,50.0,60.0,68.0,24.0,59.0,49.0,49.0,47.0,53.0,64.0,60.0,43.0,57.0,40.0
2014-12-14,54.0,64.0,69.0,23.0,53.0,61.0,49.0,45.0,55.0,59.0,44.0,52.0,59.0,40.0
2014-12-15,54.0,64.0,69.0,23.0,53.0,61.0,49.0,45.0,55.0,59.0,44.0,52.0,59.0,40.0
2014-12-16,54.0,64.0,69.0,23.0,53.0,61.0,49.0,45.0,55.0,59.0,44.0,52.0,59.0,40.0
2014-12-17,54.0,64.0,69.0,23.0,53.0,61.0,49.0,45.0,55.0,59.0,44.0,52.0,59.0,40.0
2014-12-18,54.0,64.0,69.0,23.0,53.0,61.0,49.0,45.0,55.0,59.0,44.0,52.0,59.0,40.0
2014-12-19,54.0,64.0,69.0,23.0,53.0,61.0,49.0,45.0,55.0,59.0,44.0,52.0,59.0,40.0
2014-12-20,54.0,64.0,69.0,23.0,53.0,61.0,49.0,45.0,55.0,59.0,44.0,52.0,59.0,40.0
2014-12-21,58.0,70.0,80.0,28.0,63.0,60.0,53.0,50.0,63.0,66.0,50.0,50.0,63.0,45.0
2014-12-22,58.0,70.0,80.0,28.0,63.0,60.0,53.0,50.0,63.0,66.0,50.0,50.0,63.0,45.0
2014-12-23,58.0,70.0,80.0,28.0,63.0,60.0,53.0,50.0,63.0,66.0,50.0,50.0,63.0,45.0
2014-12-24,58.0,70.0,80.0,28.0,63.0,60.0,53.0,50.0,63.0,66.0,50.0,50.0,63.0,45.0
2014-12-25,58.0,70.0,80.0,28.0,63.0,60.0,53.0,50.0,63.0,66.0,50.0,50.0,63.0,45.0
2014-12-26,58.0,70.0,80.0,28.0,63.0,60.0,53.0,50.0,63.0,66.0,50.0,50.0,63.0,45.0
2014-12-27,58.0,70.0,80.0,28.0,63.0,60.0,53.0,50.0,63.0,66.0,50.0,50.0,63.0,45.0
2014-12-28,55.0,79.0,72.0,48.0,70.0,60.0,58.0,58.0,93.0,75.0,81.0,56.0,68.0,49.0
2014-12-29,55.0,79.0,72.0,48.0,70.0,60.0,58.0,58.0,93.0,75.0,81.0,56.0,68.0,49.0
2014-12-30,55.0,79.0,72.0,48.0,70.0,60.0,58.0,58.0,93.0,75.0,81.0,56.0,68.0,49.0
2014-12-31,55.0,79.0,72.0,48.0,70.0,60.0,58.0,58.0,93.0,75.0,81.0,56.0,68.0,49.0
2015-01-01,55.0,79.0,72.0,48.0,70.0,60.0,58.0,58.0,93.0,75.0,81.0,56.0,68.0,49.0
2015-01-02,55.0,79.0,72.0,48.0,70.0,60.0,58.0,58.0,93.0,75.0,81.0,56.0,68.0,49.0
2015-01-03,55.0,79.0,72.0,48.0,70.0,60.0,58.0,58.0,93.0,75.0,81.0,56.0,68.0,49.0
2015-01-04,53.0,61.0,71.0,29.0,57.0,54.0,52.0,54.0,70.0,66.0,69.0,47.0,61.0,53.0
2015-01-05,53.0,61.0,71.0,29.0,57.0,54.0,52.0,54.0,70.0,66.0,69.0,47.0,61.0,53.0
2015-01-06,53.0,61.0,71.0,29.0,57.0,54.0,52.0,54.0,70.0,66.0,69.0,47.0,61.0,53.0
2015-01-07,53.0,61.0,71.0,29.0,57.0,54.0,52.0,54.0,70.0,66.0,69.0,47.0,61.0,53.0
